Query_ID,Timestamp,Student_ID,Query_Text,Query_Category,Satisfaction_Score,Response_Time,Resolved_Flag
1000,2025-04-04 20:20:00,1026,"I forgot my password, need assistance.",Financial,3.9,33,Yes
1001,2025-04-04 20:25:00,1047,Is there any scholarship available?,Technical,4.5,17,Yes
1002,2025-04-04 20:30:00,1019,I need help with course selection.,Academic,3.7,13,Yes
1003,2025-04-04 20:35:00,1018,My grade has not been updated.,Administrative,3.0,22,No
1004,2025-04-04 20:40:00,1070,Website shows error 404.,Financial,4.7,40,No
1005,2025-04-04 20:45:00,1079,What is the deadline for fee payment?,Technical,4.8,32,No
1006,2025-04-04 20:50:00,1065,I cannot access my student portal.,Financial,5.0,18,Yes
1007,2025-04-04 20:55:00,1081,My grade has not been updated.,Technical,4.9,39,Yes
1008,2025-04-04 21:00:00,1059,Is there any scholarship available?,Administrative,4.1,17,No
1009,2025-04-04 21:05:00,1064,Is there any scholarship available?,Administrative,3.9,19,No
1010,2025-04-04 21:10:00,1019,Is there any scholarship available?,Administrative,3.1,37,Yes
1011,2025-04-04 21:15:00,1025,Website shows error 404.,Administrative,3.0,25,Yes
1012,2025-04-04 21:20:00,1009,How do I register for courses?,Administrative,3.6,17,No
1013,2025-04-04 21:25:00,1045,My grade has not been updated.,Technical,3.1,22,No
1014,2025-04-04 21:30:00,1015,I need help with course selection.,Administrative,4.5,30,Yes
1015,2025-04-04 21:35:00,1025,Is there any scholarship available?,Administrative,3.4,22,No
1016,2025-04-04 21:40:00,1064,"I forgot my password, need assistance.",Financial,4.6,33,No
1017,2025-04-04 21:45:00,1044,When is the semester starting?,Academic,3.3,40,Yes
1018,2025-04-04 21:50:00,1069,I cannot access my student portal.,Technical,4.2,33,Yes
1019,2025-04-04 21:55:00,1015,"I forgot my password, need assistance.",Academic,3.1,10,No
1020,2025-04-04 22:00:00,1047,What is the deadline for fee payment?,Technical,3.8,37,Yes
1021,2025-04-04 22:05:00,1045,I cannot access my student portal.,Academic,4.6,10,Yes
1022,2025-04-04 22:10:00,1089,I cannot access my student portal.,Administrative,4.1,30,Yes
1023,2025-04-04 22:15:00,1057,Is there any scholarship available?,Academic,3.2,33,Yes
1024,2025-04-04 22:20:00,1085,"I forgot my password, need assistance.",Technical,4.8,30,Yes
1025,2025-04-04 22:25:00,1080,I cannot access my student portal.,Academic,4.1,27,Yes
1026,2025-04-04 22:30:00,1078,I need help with course selection.,Academic,4.7,10,Yes
1027,2025-04-04 22:35:00,1033,How can I get a transcript?,Financial,4.5,37,No
1028,2025-04-04 22:40:00,1034,I cannot access my student portal.,Financial,3.2,25,Yes
1029,2025-04-04 22:45:00,1006,"I forgot my password, need assistance.",Administrative,4.1,31,No
1030,2025-04-04 22:50:00,1017,When is the semester starting?,Technical,4.1,15,Yes
1031,2025-04-04 22:55:00,1091,Is there any scholarship available?,Administrative,4.2,24,No
1032,2025-04-04 23:00:00,1081,Website shows error 404.,Financial,3.6,42,No
1033,2025-04-04 23:05:00,1045,How do I register for courses?,Technical,4.5,42,Yes
1034,2025-04-04 23:10:00,1097,How can I get a transcript?,Technical,3.7,42,Yes
1035,2025-04-04 23:15:00,1077,"I forgot my password, need assistance.",Administrative,3.0,16,Yes
1036,2025-04-04 23:20:00,1064,How can I get a transcript?,Financial,4.4,44,No
1037,2025-04-04 23:25:00,1064,I cannot access my student portal.,Financial,4.7,14,Yes
1038,2025-04-04 23:30:00,1067,My grade has not been updated.,Technical,4.7,13,No
1039,2025-04-04 23:35:00,1038,I cannot access my student portal.,Technical,4.3,35,No
1040,2025-04-04 23:40:00,1009,How can I get a transcript?,Academic,3.7,36,No
1041,2025-04-04 23:45:00,1093,I need help with course selection.,Technical,4.2,31,No
1042,2025-04-04 23:50:00,1069,I need help with course selection.,Administrative,3.4,11,Yes
1043,2025-04-04 23:55:00,1084,How do I register for courses?,Technical,3.5,25,Yes
1044,2025-04-05 00:00:00,1091,How do I register for courses?,Technical,4.9,20,No
1045,2025-04-05 00:05:00,1044,Website shows error 404.,Administrative,4.6,16,Yes
1046,2025-04-05 00:10:00,1048,Website shows error 404.,Academic,3.7,42,No
1047,2025-04-05 00:15:00,1054,I need help with course selection.,Financial,4.1,19,Yes
1048,2025-04-05 00:20:00,1085,When is the semester starting?,Administrative,4.2,11,No
1049,2025-04-05 00:25:00,1044,Website shows error 404.,Financial,3.4,37,No
1050,2025-04-05 00:30:00,1020,What is the deadline for fee payment?,Administrative,4.5,31,No
1051,2025-04-05 00:35:00,1000,Website shows error 404.,Financial,3.1,29,Yes
1052,2025-04-05 00:40:00,1028,I need help with course selection.,Technical,3.1,24,No
1053,2025-04-05 00:45:00,1010,I need help with course selection.,Technical,4.1,17,No
1054,2025-04-05 00:50:00,1028,How can I get a transcript?,Academic,3.3,18,Yes
1055,2025-04-05 00:55:00,1059,"I forgot my password, need assistance.",Financial,4.4,19,Yes
1056,2025-04-05 01:00:00,1008,I need help with course selection.,Financial,4.2,29,Yes
1057,2025-04-05 01:05:00,1025,I need help with course selection.,Financial,3.9,15,Yes
1058,2025-04-05 01:10:00,1037,Is there any scholarship available?,Technical,3.7,20,No
1059,2025-04-05 01:15:00,1061,What is the deadline for fee payment?,Academic,4.7,29,Yes
1060,2025-04-05 01:20:00,1059,When is the semester starting?,Technical,3.3,37,Yes
1061,2025-04-05 01:25:00,1040,Is there any scholarship available?,Academic,4.3,30,No
1062,2025-04-05 01:30:00,1016,How do I register for courses?,Administrative,3.6,34,No
1063,2025-04-05 01:35:00,1023,How do I register for courses?,Academic,3.6,14,No
1064,2025-04-05 01:40:00,1026,I need help with course selection.,Administrative,3.2,13,Yes
1065,2025-04-05 01:45:00,1017,Website shows error 404.,Technical,3.9,18,No
1066,2025-04-05 01:50:00,1091,When is the semester starting?,Financial,3.5,33,Yes
1067,2025-04-05 01:55:00,1082,I need help with course selection.,Financial,4.5,20,Yes
1068,2025-04-05 02:00:00,1070,Is there any scholarship available?,Administrative,3.6,10,No
1069,2025-04-05 02:05:00,1096,I need help with course selection.,Academic,4.8,23,No
1070,2025-04-05 02:10:00,1042,What is the deadline for fee payment?,Academic,3.8,11,Yes
1071,2025-04-05 02:15:00,1058,My grade has not been updated.,Technical,5.0,26,No
1072,2025-04-05 02:20:00,1061,"I forgot my password, need assistance.",Academic,3.9,10,Yes
1073,2025-04-05 02:25:00,1087,How can I get a transcript?,Financial,4.0,29,No
1074,2025-04-05 02:30:00,1063,What is the deadline for fee payment?,Academic,4.4,22,Yes
1075,2025-04-05 02:35:00,1011,What is the deadline for fee payment?,Technical,3.5,25,No
1076,2025-04-05 02:40:00,1092,I cannot access my student portal.,Academic,4.1,33,No
1077,2025-04-05 02:45:00,1095,What is the deadline for fee payment?,Administrative,3.3,13,Yes
1078,2025-04-05 02:50:00,1071,Is there any scholarship available?,Academic,4.7,11,Yes
1079,2025-04-05 02:55:00,1013,I cannot access my student portal.,Administrative,3.1,15,No
1080,2025-04-05 03:00:00,1076,My grade has not been updated.,Financial,3.4,35,No
1081,2025-04-05 03:05:00,1010,When is the semester starting?,Financial,4.1,27,No
1082,2025-04-05 03:10:00,1008,How do I register for courses?,Financial,4.2,19,Yes
1083,2025-04-05 03:15:00,1029,I need help with course selection.,Financial,4.8,35,Yes
1084,2025-04-05 03:20:00,1008,How do I register for courses?,Technical,3.6,27,Yes
1085,2025-04-05 03:25:00,1050,I need help with course selection.,Technical,4.2,30,Yes
1086,2025-04-05 03:30:00,1035,When is the semester starting?,Academic,3.2,12,Yes
1087,2025-04-05 03:35:00,1096,How can I get a transcript?,Administrative,3.2,23,Yes
1088,2025-04-05 03:40:00,1096,When is the semester starting?,Academic,3.7,23,No
1089,2025-04-05 03:45:00,1028,When is the semester starting?,Administrative,3.2,20,Yes
1090,2025-04-05 03:50:00,1064,When is the semester starting?,Technical,3.4,34,No
1091,2025-04-05 03:55:00,1034,When is the semester starting?,Academic,3.6,26,Yes
1092,2025-04-05 04:00:00,1032,What is the deadline for fee payment?,Technical,4.6,25,Yes
1093,2025-04-05 04:05:00,1064,I cannot access my student portal.,Technical,3.2,24,No
1094,2025-04-05 04:10:00,1052,When is the semester starting?,Administrative,4.8,14,No
1095,2025-04-05 04:15:00,1076,"I forgot my password, need assistance.",Administrative,3.2,24,No
1096,2025-04-05 04:20:00,1076,I cannot access my student portal.,Academic,4.0,15,Yes
1097,2025-04-05 04:25:00,1014,How can I get a transcript?,Administrative,3.6,29,No
1098,2025-04-05 04:30:00,1072,I cannot access my student portal.,Technical,4.1,38,No
1099,2025-04-05 04:35:00,1099,I need help with course selection.,Financial,4.2,42,Yes
1100,2025-04-05 04:40:00,1026,I need help with course selection.,Academic,4.5,17,Yes
1101,2025-04-05 04:45:00,1056,I need help with course selection.,Administrative,3.6,31,Yes
1102,2025-04-05 04:50:00,1006,"I forgot my password, need assistance.",Technical,4.5,33,Yes
1103,2025-04-05 04:55:00,1077,Website shows error 404.,Technical,4.2,36,Yes
1104,2025-04-05 05:00:00,1078,When is the semester starting?,Technical,4.8,27,No
1105,2025-04-05 05:05:00,1097,"I forgot my password, need assistance.",Administrative,5.0,19,Yes
1106,2025-04-05 05:10:00,1090,How can I get a transcript?,Academic,3.9,17,Yes
1107,2025-04-05 05:15:00,1096,"I forgot my password, need assistance.",Academic,3.4,39,Yes
1108,2025-04-05 05:20:00,1009,What is the deadline for fee payment?,Academic,4.2,11,No
1109,2025-04-05 05:25:00,1014,My grade has not been updated.,Technical,3.3,21,No
1110,2025-04-05 05:30:00,1068,Website shows error 404.,Administrative,4.6,36,Yes
1111,2025-04-05 05:35:00,1059,Website shows error 404.,Administrative,3.6,13,Yes
1112,2025-04-05 05:40:00,1068,My grade has not been updated.,Administrative,3.5,10,Yes
1113,2025-04-05 05:45:00,1073,"I forgot my password, need assistance.",Administrative,3.2,19,No
1114,2025-04-05 05:50:00,1085,My grade has not been updated.,Technical,3.7,44,Yes
1115,2025-04-05 05:55:00,1097,When is the semester starting?,Academic,3.0,41,No
1116,2025-04-05 06:00:00,1038,When is the semester starting?,Technical,4.9,11,Yes
1117,2025-04-05 06:05:00,1041,I need help with course selection.,Academic,3.7,13,No
1118,2025-04-05 06:10:00,1050,How can I get a transcript?,Technical,4.3,22,No
1119,2025-04-05 06:15:00,1054,How can I get a transcript?,Academic,4.8,24,No
1120,2025-04-05 06:20:00,1052,My grade has not been updated.,Administrative,3.8,32,No
1121,2025-04-05 06:25:00,1087,What is the deadline for fee payment?,Administrative,4.6,33,No
1122,2025-04-05 06:30:00,1054,I need help with course selection.,Administrative,4.4,31,Yes
1123,2025-04-05 06:35:00,1057,My grade has not been updated.,Financial,3.6,31,No
1124,2025-04-05 06:40:00,1052,How do I register for courses?,Academic,4.2,22,No
1125,2025-04-05 06:45:00,1065,When is the semester starting?,Administrative,4.5,17,No
1126,2025-04-05 06:50:00,1009,Website shows error 404.,Technical,4.6,26,No
1127,2025-04-05 06:55:00,1026,I need help with course selection.,Academic,3.1,19,No
1128,2025-04-05 07:00:00,1099,"I forgot my password, need assistance.",Technical,4.3,17,No
1129,2025-04-05 07:05:00,1007,Website shows error 404.,Academic,4.3,26,Yes
1130,2025-04-05 07:10:00,1005,What is the deadline for fee payment?,Administrative,3.7,29,Yes
1131,2025-04-05 07:15:00,1045,Website shows error 404.,Administrative,4.3,26,No
1132,2025-04-05 07:20:00,1008,Is there any scholarship available?,Technical,3.8,29,No
1133,2025-04-05 07:25:00,1047,"I forgot my password, need assistance.",Academic,4.3,42,No
1134,2025-04-05 07:30:00,1035,What is the deadline for fee payment?,Administrative,4.7,30,Yes
1135,2025-04-05 07:35:00,1043,Website shows error 404.,Administrative,4.6,16,Yes
1136,2025-04-05 07:40:00,1003,What is the deadline for fee payment?,Academic,3.9,12,No
1137,2025-04-05 07:45:00,1038,Is there any scholarship available?,Technical,3.3,18,Yes
1138,2025-04-05 07:50:00,1073,I need help with course selection.,Administrative,4.4,17,No
1139,2025-04-05 07:55:00,1037,I need help with course selection.,Technical,4.9,13,No
1140,2025-04-05 08:00:00,1009,Website shows error 404.,Technical,4.3,41,No
1141,2025-04-05 08:05:00,1017,"I forgot my password, need assistance.",Academic,3.0,33,No
1142,2025-04-05 08:10:00,1018,My grade has not been updated.,Administrative,3.4,11,Yes
1143,2025-04-05 08:15:00,1055,When is the semester starting?,Financial,4.7,33,Yes
1144,2025-04-05 08:20:00,1009,Is there any scholarship available?,Technical,3.5,24,Yes
1145,2025-04-05 08:25:00,1032,How do I register for courses?,Technical,4.7,22,Yes
1146,2025-04-05 08:30:00,1087,I cannot access my student portal.,Academic,3.8,41,No
1147,2025-04-05 08:35:00,1060,Website shows error 404.,Administrative,4.9,44,No
1148,2025-04-05 08:40:00,1024,How do I register for courses?,Technical,4.2,13,No
1149,2025-04-05 08:45:00,1050,How can I get a transcript?,Financial,4.5,16,No
1150,2025-04-05 08:50:00,1071,How do I register for courses?,Technical,5.0,42,No
1151,2025-04-05 08:55:00,1029,"I forgot my password, need assistance.",Academic,4.7,27,No
1152,2025-04-05 09:00:00,1060,How can I get a transcript?,Technical,4.8,26,No
1153,2025-04-05 09:05:00,1083,Is there any scholarship available?,Financial,4.8,27,No
1154,2025-04-05 09:10:00,1016,Website shows error 404.,Administrative,4.2,28,No
1155,2025-04-05 09:15:00,1055,Website shows error 404.,Administrative,4.7,18,Yes
1156,2025-04-05 09:20:00,1085,What is the deadline for fee payment?,Administrative,4.3,39,No
1157,2025-04-05 09:25:00,1000,Is there any scholarship available?,Technical,3.5,44,No
1158,2025-04-05 09:30:00,1044,"I forgot my password, need assistance.",Technical,4.0,23,Yes
1159,2025-04-05 09:35:00,1003,How can I get a transcript?,Administrative,3.6,18,No
1160,2025-04-05 09:40:00,1090,I cannot access my student portal.,Technical,3.3,25,No
1161,2025-04-05 09:45:00,1000,How can I get a transcript?,Financial,3.7,30,Yes
1162,2025-04-05 09:50:00,1054,When is the semester starting?,Administrative,4.8,16,No
1163,2025-04-05 09:55:00,1007,How do I register for courses?,Technical,3.5,38,Yes
1164,2025-04-05 10:00:00,1049,I cannot access my student portal.,Technical,4.4,17,Yes
1165,2025-04-05 10:05:00,1015,Website shows error 404.,Financial,3.4,44,Yes
1166,2025-04-05 10:10:00,1016,I need help with course selection.,Financial,3.2,28,No
1167,2025-04-05 10:15:00,1023,Website shows error 404.,Technical,3.3,31,Yes
1168,2025-04-05 10:20:00,1073,"I forgot my password, need assistance.",Administrative,3.7,23,Yes
1169,2025-04-05 10:25:00,1037,What is the deadline for fee payment?,Administrative,4.2,10,No
1170,2025-04-05 10:30:00,1043,I cannot access my student portal.,Financial,3.7,24,No
1171,2025-04-05 10:35:00,1096,How do I register for courses?,Technical,4.2,18,No
1172,2025-04-05 10:40:00,1018,Is there any scholarship available?,Financial,4.2,13,Yes
1173,2025-04-05 10:45:00,1041,How can I get a transcript?,Technical,3.1,40,Yes
1174,2025-04-05 10:50:00,1008,How can I get a transcript?,Administrative,4.0,28,Yes
1175,2025-04-05 10:55:00,1007,Website shows error 404.,Financial,3.4,34,No
1176,2025-04-05 11:00:00,1077,"I forgot my password, need assistance.",Financial,4.1,18,No
1177,2025-04-05 11:05:00,1084,My grade has not been updated.,Financial,3.4,41,Yes
1178,2025-04-05 11:10:00,1056,What is the deadline for fee payment?,Technical,4.7,39,No
1179,2025-04-05 11:15:00,1054,I need help with course selection.,Academic,4.9,11,No
1180,2025-04-05 11:20:00,1093,I need help with course selection.,Financial,4.3,33,No
1181,2025-04-05 11:25:00,1020,My grade has not been updated.,Technical,4.7,18,Yes
1182,2025-04-05 11:30:00,1051,I cannot access my student portal.,Technical,4.3,21,No
1183,2025-04-05 11:35:00,1081,What is the deadline for fee payment?,Academic,3.1,15,Yes
1184,2025-04-05 11:40:00,1013,What is the deadline for fee payment?,Financial,3.9,44,Yes
1185,2025-04-05 11:45:00,1027,Website shows error 404.,Administrative,3.0,43,Yes
1186,2025-04-05 11:50:00,1072,I need help with course selection.,Technical,4.1,26,Yes
1187,2025-04-05 11:55:00,1047,I cannot access my student portal.,Financial,3.7,43,Yes
1188,2025-04-05 12:00:00,1084,I cannot access my student portal.,Technical,3.5,42,Yes
1189,2025-04-05 12:05:00,1092,How can I get a transcript?,Academic,4.6,37,No
1190,2025-04-05 12:10:00,1050,What is the deadline for fee payment?,Financial,3.5,44,Yes
1191,2025-04-05 12:15:00,1094,What is the deadline for fee payment?,Technical,3.3,23,Yes
1192,2025-04-05 12:20:00,1015,I cannot access my student portal.,Technical,4.1,22,Yes
1193,2025-04-05 12:25:00,1021,I need help with course selection.,Administrative,3.6,39,No
1194,2025-04-05 12:30:00,1092,I cannot access my student portal.,Financial,3.2,13,Yes
1195,2025-04-05 12:35:00,1003,What is the deadline for fee payment?,Administrative,4.1,11,No
1196,2025-04-05 12:40:00,1033,"I forgot my password, need assistance.",Administrative,3.5,14,No
1197,2025-04-05 12:45:00,1065,Website shows error 404.,Academic,4.1,42,No
1198,2025-04-05 12:50:00,1071,My grade has not been updated.,Financial,3.5,11,Yes
1199,2025-04-05 12:55:00,1014,What is the deadline for fee payment?,Administrative,3.5,32,No
1200,2025-04-05 13:00:00,1001,I cannot access my student portal.,Technical,3.6,41,No
1201,2025-04-05 13:05:00,1030,I cannot access my student portal.,Financial,3.5,30,No
1202,2025-04-05 13:10:00,1047,How do I register for courses?,Administrative,3.9,27,No
1203,2025-04-05 13:15:00,1070,How can I get a transcript?,Technical,4.2,32,No
1204,2025-04-05 13:20:00,1055,What is the deadline for fee payment?,Academic,4.0,26,No
1205,2025-04-05 13:25:00,1020,"I forgot my password, need assistance.",Technical,3.2,10,Yes
1206,2025-04-05 13:30:00,1013,I cannot access my student portal.,Academic,3.9,39,No
1207,2025-04-05 13:35:00,1017,Website shows error 404.,Administrative,4.0,24,Yes
1208,2025-04-05 13:40:00,1083,How do I register for courses?,Financial,4.9,41,No
1209,2025-04-05 13:45:00,1016,How do I register for courses?,Technical,4.9,15,Yes
1210,2025-04-05 13:50:00,1050,"I forgot my password, need assistance.",Administrative,4.7,26,No
1211,2025-04-05 13:55:00,1067,My grade has not been updated.,Administrative,3.9,32,No
1212,2025-04-05 14:00:00,1084,Is there any scholarship available?,Academic,4.8,22,Yes
1213,2025-04-05 14:05:00,1088,My grade has not been updated.,Financial,4.4,35,Yes
1214,2025-04-05 14:10:00,1086,Is there any scholarship available?,Financial,3.7,26,Yes
1215,2025-04-05 14:15:00,1053,When is the semester starting?,Academic,4.1,34,No
1216,2025-04-05 14:20:00,1047,Is there any scholarship available?,Academic,4.9,28,Yes
1217,2025-04-05 14:25:00,1033,How can I get a transcript?,Financial,4.5,24,Yes
1218,2025-04-05 14:30:00,1068,How do I register for courses?,Administrative,3.4,35,No
1219,2025-04-05 14:35:00,1011,When is the semester starting?,Academic,4.1,26,No
1220,2025-04-05 14:40:00,1080,When is the semester starting?,Administrative,4.5,21,Yes
1221,2025-04-05 14:45:00,1003,How do I register for courses?,Technical,3.6,42,No
1222,2025-04-05 14:50:00,1078,How do I register for courses?,Technical,3.4,23,No
1223,2025-04-05 14:55:00,1013,What is the deadline for fee payment?,Academic,4.9,19,No
1224,2025-04-05 15:00:00,1076,My grade has not been updated.,Technical,5.0,39,No
1225,2025-04-05 15:05:00,1073,I need help with course selection.,Academic,3.5,28,No
1226,2025-04-05 15:10:00,1038,What is the deadline for fee payment?,Financial,4.4,17,Yes
1227,2025-04-05 15:15:00,1015,I cannot access my student portal.,Administrative,3.6,26,Yes
1228,2025-04-05 15:20:00,1066,How can I get a transcript?,Administrative,3.8,19,No
1229,2025-04-05 15:25:00,1098,"I forgot my password, need assistance.",Academic,3.1,43,Yes
1230,2025-04-05 15:30:00,1025,How do I register for courses?,Technical,4.9,16,No
1231,2025-04-05 15:35:00,1039,"I forgot my password, need assistance.",Academic,4.0,32,No
1232,2025-04-05 15:40:00,1054,How do I register for courses?,Administrative,3.8,44,Yes
1233,2025-04-05 15:45:00,1087,When is the semester starting?,Academic,3.4,24,No
1234,2025-04-05 15:50:00,1025,I need help with course selection.,Technical,4.5,43,Yes
1235,2025-04-05 15:55:00,1055,I need help with course selection.,Technical,4.0,38,No
1236,2025-04-05 16:00:00,1015,Is there any scholarship available?,Administrative,4.2,35,No
1237,2025-04-05 16:05:00,1074,Is there any scholarship available?,Administrative,3.4,32,Yes
1238,2025-04-05 16:10:00,1075,I need help with course selection.,Financial,4.2,36,No
1239,2025-04-05 16:15:00,1093,When is the semester starting?,Administrative,3.3,28,No
1240,2025-04-05 16:20:00,1047,Is there any scholarship available?,Financial,3.1,19,Yes
1241,2025-04-05 16:25:00,1025,Is there any scholarship available?,Financial,3.2,35,Yes
1242,2025-04-05 16:30:00,1065,What is the deadline for fee payment?,Administrative,4.4,10,Yes
1243,2025-04-05 16:35:00,1038,Is there any scholarship available?,Academic,3.4,17,No
1244,2025-04-05 16:40:00,1032,How do I register for courses?,Administrative,4.2,30,No
1245,2025-04-05 16:45:00,1095,I need help with course selection.,Academic,5.0,20,Yes
1246,2025-04-05 16:50:00,1005,Is there any scholarship available?,Financial,3.4,29,No
1247,2025-04-05 16:55:00,1045,How do I register for courses?,Academic,3.9,19,Yes
1248,2025-04-05 17:00:00,1028,What is the deadline for fee payment?,Administrative,4.7,32,Yes
1249,2025-04-05 17:05:00,1038,I cannot access my student portal.,Technical,3.9,25,Yes
1250,2025-04-05 17:10:00,1046,How do I register for courses?,Financial,4.9,32,Yes
1251,2025-04-05 17:15:00,1071,Website shows error 404.,Technical,3.8,21,Yes
1252,2025-04-05 17:20:00,1055,I cannot access my student portal.,Technical,4.4,29,Yes
1253,2025-04-05 17:25:00,1090,Is there any scholarship available?,Administrative,4.2,40,No
1254,2025-04-05 17:30:00,1082,"I forgot my password, need assistance.",Financial,3.1,15,No
1255,2025-04-05 17:35:00,1046,How can I get a transcript?,Administrative,3.7,25,Yes
1256,2025-04-05 17:40:00,1092,How do I register for courses?,Academic,3.4,23,No
1257,2025-04-05 17:45:00,1019,My grade has not been updated.,Technical,3.1,43,No
1258,2025-04-05 17:50:00,1017,"I forgot my password, need assistance.",Technical,4.5,35,No
1259,2025-04-05 17:55:00,1034,Website shows error 404.,Academic,3.1,10,No
1260,2025-04-05 18:00:00,1055,What is the deadline for fee payment?,Technical,4.7,23,No
1261,2025-04-05 18:05:00,1075,"I forgot my password, need assistance.",Financial,4.3,11,Yes
1262,2025-04-05 18:10:00,1044,What is the deadline for fee payment?,Academic,4.5,22,No
1263,2025-04-05 18:15:00,1076,When is the semester starting?,Financial,3.0,10,Yes
1264,2025-04-05 18:20:00,1048,I cannot access my student portal.,Technical,4.8,40,Yes
1265,2025-04-05 18:25:00,1014,"I forgot my password, need assistance.",Academic,4.9,42,Yes
1266,2025-04-05 18:30:00,1081,Is there any scholarship available?,Academic,4.0,12,No
1267,2025-04-05 18:35:00,1017,My grade has not been updated.,Financial,3.1,30,No
1268,2025-04-05 18:40:00,1080,I cannot access my student portal.,Administrative,3.7,28,No
1269,2025-04-05 18:45:00,1078,What is the deadline for fee payment?,Financial,4.3,38,No
1270,2025-04-05 18:50:00,1047,Is there any scholarship available?,Technical,3.9,30,Yes
1271,2025-04-05 18:55:00,1001,My grade has not been updated.,Technical,4.6,15,Yes
1272,2025-04-05 19:00:00,1092,"I forgot my password, need assistance.",Academic,4.6,25,No
1273,2025-04-05 19:05:00,1097,Website shows error 404.,Technical,4.1,16,Yes
1274,2025-04-05 19:10:00,1071,How do I register for courses?,Administrative,4.7,21,Yes
1275,2025-04-05 19:15:00,1041,My grade has not been updated.,Technical,5.0,13,No
1276,2025-04-05 19:20:00,1076,I cannot access my student portal.,Administrative,3.8,30,Yes
1277,2025-04-05 19:25:00,1043,What is the deadline for fee payment?,Administrative,3.1,11,No
1278,2025-04-05 19:30:00,1084,Is there any scholarship available?,Academic,4.4,23,Yes
1279,2025-04-05 19:35:00,1042,How do I register for courses?,Technical,4.3,17,Yes
1280,2025-04-05 19:40:00,1049,"I forgot my password, need assistance.",Technical,3.2,16,No
1281,2025-04-05 19:45:00,1089,My grade has not been updated.,Technical,4.6,41,No
1282,2025-04-05 19:50:00,1022,What is the deadline for fee payment?,Technical,4.2,19,No
1283,2025-04-05 19:55:00,1056,Is there any scholarship available?,Administrative,4.7,15,No
1284,2025-04-05 20:00:00,1070,My grade has not been updated.,Academic,3.7,37,No
1285,2025-04-05 20:05:00,1038,I cannot access my student portal.,Administrative,4.5,10,No
1286,2025-04-05 20:10:00,1097,How can I get a transcript?,Academic,3.1,13,Yes
1287,2025-04-05 20:15:00,1059,What is the deadline for fee payment?,Academic,3.9,34,Yes
1288,2025-04-05 20:20:00,1080,What is the deadline for fee payment?,Technical,4.2,22,Yes
1289,2025-04-05 20:25:00,1057,I need help with course selection.,Academic,3.2,41,Yes
1290,2025-04-05 20:30:00,1063,What is the deadline for fee payment?,Technical,4.4,18,Yes
1291,2025-04-05 20:35:00,1090,What is the deadline for fee payment?,Academic,3.4,15,Yes
1292,2025-04-05 20:40:00,1075,My grade has not been updated.,Administrative,3.7,30,Yes
1293,2025-04-05 20:45:00,1061,"I forgot my password, need assistance.",Academic,4.5,43,Yes
1294,2025-04-05 20:50:00,1049,How can I get a transcript?,Academic,3.1,41,Yes
1295,2025-04-05 20:55:00,1060,How do I register for courses?,Technical,3.9,16,No
1296,2025-04-05 21:00:00,1063,When is the semester starting?,Academic,3.1,16,No
1297,2025-04-05 21:05:00,1076,Is there any scholarship available?,Financial,4.3,19,No
1298,2025-04-05 21:10:00,1013,I need help with course selection.,Administrative,4.4,19,Yes
1299,2025-04-05 21:15:00,1078,How do I register for courses?,Administrative,4.6,28,No
1300,2025-04-05 21:20:00,1086,"I forgot my password, need assistance.",Academic,4.2,18,Yes
1301,2025-04-05 21:25:00,1048,"I forgot my password, need assistance.",Academic,4.0,42,No
1302,2025-04-05 21:30:00,1095,How can I get a transcript?,Financial,3.4,39,Yes
1303,2025-04-05 21:35:00,1042,My grade has not been updated.,Technical,4.5,24,Yes
1304,2025-04-05 21:40:00,1077,How do I register for courses?,Technical,3.0,23,Yes
1305,2025-04-05 21:45:00,1063,How can I get a transcript?,Technical,4.7,14,Yes
1306,2025-04-05 21:50:00,1075,I cannot access my student portal.,Administrative,4.6,32,Yes
1307,2025-04-05 21:55:00,1031,How do I register for courses?,Technical,3.8,10,Yes
1308,2025-04-05 22:00:00,1045,When is the semester starting?,Financial,4.5,35,No
1309,2025-04-05 22:05:00,1063,My grade has not been updated.,Financial,3.3,12,No
1310,2025-04-05 22:10:00,1091,Is there any scholarship available?,Financial,4.5,43,No
1311,2025-04-05 22:15:00,1099,"I forgot my password, need assistance.",Administrative,5.0,10,No
1312,2025-04-05 22:20:00,1009,What is the deadline for fee payment?,Technical,4.0,26,No
1313,2025-04-05 22:25:00,1023,I need help with course selection.,Financial,4.3,31,No
1314,2025-04-05 22:30:00,1018,When is the semester starting?,Technical,3.7,26,Yes
1315,2025-04-05 22:35:00,1062,Is there any scholarship available?,Technical,4.2,38,No
1316,2025-04-05 22:40:00,1006,What is the deadline for fee payment?,Administrative,3.2,44,No
1317,2025-04-05 22:45:00,1084,When is the semester starting?,Administrative,4.2,43,Yes
1318,2025-04-05 22:50:00,1038,When is the semester starting?,Academic,3.1,26,No
1319,2025-04-05 22:55:00,1005,My grade has not been updated.,Administrative,3.0,25,No
1320,2025-04-05 23:00:00,1011,What is the deadline for fee payment?,Technical,3.5,33,No
1321,2025-04-05 23:05:00,1080,I need help with course selection.,Academic,4.8,31,Yes
1322,2025-04-05 23:10:00,1085,I need help with course selection.,Technical,4.1,18,Yes
1323,2025-04-05 23:15:00,1083,My grade has not been updated.,Administrative,3.6,17,Yes
1324,2025-04-05 23:20:00,1080,When is the semester starting?,Administrative,4.4,36,No
